artist,link,song,text
Alan Parsons Project,/a/alan+parsons+project/money+talks_20005336.html,Money Talks,"Money don't grow on a money tree  
The more you take the less for me  
Money don't buy what you really need  
It make an iceman cry, a stoneman bleed  
  
But when you get right down to it, no matter who you are  
It rules your life like a virgin queen  
One day you might get over it, but in the meantime  
It rules the world like a green machine  
  
In the bank, in a box, money talks  
In the black, on the rocks, money talks, money talks  
  
Money don't lose in the money game  
It drags you down like a ball and chain  
So money don't come with a guarantee  
It make a fool of you, it make a fool of me  
  
But when you get right down to it, no matter what you say  
It ties you down but it can set you free  
Some day you might get over it, but in the meantime  
It burns you up in the first degree  
  
Moscow, Bangkok, money talk  
Park Lane, Boardwalk, money talk  
  
But when you get right down to it, no matter what you try  
You deal the cards, give the wheel a spin  
One day you might get over it but everybody knows  
It's heads you lose and it's tails they win  
Don't have too much to show for it, that's the way it goes  
You roll the dice and they cash you in  
  
Pinball, jukebox, money talks  
Redskins, White Sox, money talks  
Billboard, Cash box, money talks

"
Alan Parsons Project,/a/alan+parsons+project/sooner+or+later_20005428.html,Sooner Or Later,"Oh what a price we pay  
For the things we say  
And the closer I get to you  
The further you move away  
  
All the lies we tell  
In the games we play  
And the longer I think it over  
The harder it is to stay  
  
Sooner or later I'll be free  
To leave the past behind  
Sooner or later you're gonna be  
The last thing on my mind  
Little by little I'm finding out  
The truth behind your eyes  
Maybe if I don't show  
I thought you might like to know  
You're gonna be the last thing on my mind  
  
You didn't want to know  
I could have told you so  
But the moment I think it's over  
The further there is to go  
  
Just a little word  
Such an easy way  
But the longer I think about it  
The harder it is to say  
  
Sooner or later I'll be free  
To leave the past behind  
Sooner or later you're gonna be  
The last thing on my mind  
Little by little I'm finding out  
The truth behind your eyes  
Maybe if I don't show  
I thought you might like to know  
You're gonna be the last thing on my mind  

"
Aled Jones,/a/aled+jones/san+damiano_20996443.html,San Damiano,"Only you San Damiano,  
Lady of the roses own  
Only you San Damiano,  
Far from here but close to home  
  
I want you to go, same as me.  
I want you to know all I see  
  
All corners of the world a message to be heard  
With heart and soul, heart and soul,  
  
Only you San Damiano,  
Lady of the roses own  
Only you San Damiano,  
Far from here but close to home  
  
Oh tranquillity all around,  
Peace and mystery to be found  
  
Travel the world and still, can other places fill  
Your heart and soul, heart and soul,  
  
Only you San Damiano,  
Lady of the roses own  
Only you San Damiano,  
Far from here but close to home  
  
Corner of paradise, a golden chain has tied us  
Heart and soul, heart and soul.  
  
Only you San Damiano,  
Lady of the Roses own,  
Only you San Damiano,  
Far from here but close to home.

"
Alice Cooper,/a/alice+cooper/no+longer+umpire_20277566.html,No Longer Umpire,"We've been so caught up in the subject of personnel  
Playing and acting, and slaving and bathing ourselves  
  
Who lies and who tries to come over everyone  
Painting a picture to show everyone in the world  
  
Fearing is natural  
New names and faces can bring  
Build ups and barriers hiding behind everything  
  
Who lies and who tries to come over everyone  
Painting a picture to show everyone in the world.

"
Alice Cooper,/a/alice+cooper/painting+a+picture_20293960.html,Painting A Picture,"We've been so caught up in the subject of personnel  
Playing and acting, and slaving and bathing ourselves  
  
Who lies and who tries to come over everyone  
Painting a picture to show everyone in the world  
  
Fearing is natural  
New names and faces can bring  
Build ups and barriers hiding behind everything  
  
Who lies and who tries to come over everyone  
Painting a picture to show everyone in the world

"
Alice Cooper,/a/alice+cooper/prettiest+cop+on+the+block_20298507.html,Prettiest Cop On The Block,"I'm six foot three with a fist like a hammer  
And I work with the Vice Squad when I can  
And when I pull out my badge they forget all my glamor  
Little guys all surprised, take a seat  
Peek at me, it's a bust, I'm a man  
I'm the prettiest cop on the block  
I set your souls on fire  
Yes, I'm the prettiest cop on the block  
I'm cool and I'm so mean  
Oh, I'm the prettiest cop on the block  
I've handcuffed your desire  
I've got a stiff reputation with a stick like a rock  
My kids are confused and my wife is in shock  
I'm a full blooded man not a weak imitation  
I like to flex my arms in the neon lights  
I'm a queen on the street and a king at the station  
It's a secret of mine, not a sign I'm gonna make that right  
Because I'm the prettiest cop on the block  
I set your souls on fire  
Yes, I'm the prettiest cop on the block  
I'm cool and I'm so mean  
I'm the prettiest cop on the block  
I've handcuffed your desire  
I've got a stiff reputation with a stick like a rock  
My kids are confused and my wife is in shock  
I must look pretty shocking  
In my bullet proof vest  
With my black lace stockings  
All this hair on my chest  
When the boys see me coming  
All the boys start to run  
They all got their empty holsters  
And I got the only gun  
Because I'm the prettiest cop on the block  
I set your souls on fire  
Yes, I'm the prettiest cop on the block  
Cool and I'm so mean  
Yes, I'm the prettiest cop on the block  
I handcuff your desires  
I got a stiff reputation with a stick like a rock  
My kids are confused and my wife is in shock  
I'm the prettiest cop on the block  
I set your souls on fire  
Yes, I'm the prettiest cop on the block  
And I'm cool, so mean  
I'm the prettiest cop on the block  
I handcuff your desires  
I'm so pretty, I'm so pretty, so pretty  
Yes, I'm gorgeous  
I'm really lovely  
And I'm so mean, so mean  
I'm ooh, I'm mean  
But I'm pretty and I'm mean  
So pretty but I'm mean  
And I'm pretty  

"
Alice In Chains,/a/alice+in+chains/foolish_20521844.html,Foolish,"I can't believe that once again  
I can't believe I under  
Stand  
I can't believe that once again  
I can't believe I almost  
Stand  
  
I felt the fool  
Shamed by the truth  
  
I see the ones I took alive  
I see the hate within my  
Life  
I breed the ones I knew I could  
I breed the ones who always  
Knew  
  
I felt the fool  
Shamed by the truth  
And I see (I see)  
Reasons for feeling your rules  
  
I felt the fool  
Shamed by the truth  
And I see (I see)  
Reasons for feeling your rules  
  
I can't believe it once again  
I can't belive I under  
Stand  
I can't believe it once again  
I can't believe I almost

"
Alison Krauss,/a/alison+krauss/down+to+the+river+to+pray_20006154.html,Down To The River To Pray,"As I went down in the river to pray  
Studying about that good old way  
And who shall wear the starry crown  
Good Lord, show me the way!  
  
O sisters let's go down,  
Let's go down, come on down,  
O sisters let's go down,  
Down in the river to pray.  
  
As I went down in the river to pray  
Studying about that good old way  
And who shall wear the robe and crown  
Good Lord, show me the way!  
  
O brothers let's go down,  
Let's go down, come on down,  
Come on brothers let's go down,  
Down in the river to pray.  
  
As I went down in the river to pray  
Studying about that good old way  
And who shall wear the starry crown  
Good Lord, show me the way!  
  
O fathers let's go down,  
Let's go down, come on down,  
O fathers let's go down,  
Down in the river to pray.  
  
As I went down in the river to pray  
Studying about that good old way  
And who shall wear the robe and crown  
Good Lord, show me the way!  
  
O mothers let's go down,  
Let's go down, don't you want to go down,  
Come on mothers let's go down,  
Down in the river to pray.  
  
As I went down in the river to pray  
Studying about that good old way  
And who shall wear the starry crown  
Good Lord, show me the way!  
  
O sinners let's go down,  
Let's go down, come on down,  
O sinners let's go down,  
Down in the river to pray.  
  
As I went down in the river to pray  
Studying about that good old way  
And who shall wear the robe and crown  
Good Lord, show me the way!

"
Alison Krauss,/a/alison+krauss/never+got+off+the+ground_20286927.html,Never Got Off The Ground,"My father was a farmer  
But his head was in the sky  
He worked everyday but Sunday  
'Til the day he died  
  
He prayed for rain and thunder  
And listened for the sound  
In the dry years he went under  
He never got off the ground  
  
We all dream when we're younger  
That we will do great things  
Me, I used to have a hunger  
To wear a pilot's wings  
  
But the circle's that I ran in  
Turned my head around  
And the planes I had my plans in  
Never got off the ground  
  
Don't raise your hopes  
You hear so many say  
The higher they get  
The closer they are to flying away  
Fly away  
  
Don't raise your hopes  
You hear so many say  
The higher they get  
The closer they are to flying away  
  
They say there but for fortune  
Is the way it would have been  
If we could take a bigger portion  
We'd fill our hands again  
  
You see them on the sidewalks  
In the parks all over town  
Those who've taken flight  
Never got off the ground

"
Alison Krauss,/a/alison+krauss/wish+i+still+had+you_20341009.html,Wish I Still Had You,"Walking out on me must be the way you show me how it feels to be her  
I realize the fault is mine, I'm getting everything that I deserve  
It's over and older the tears seem much colder  
Sunshiney days seem to be so blue  
It's over and older the tears seem much colder  
Each passing day I wish I still had you  
My troubles would be all over now if I could only get you off my mind  
And I would give a fortune now if I could only hold you one more time  
It's over and older the tears seem much colder  
Sunshiney days seem to be so blue  
It's over and older the tears seem much colder  
Each passing day I wish I still had you  
  

"
Allman Brothers Band,/a/allman+brothers+band/good+morning+little+schoolgirl_20765877.html,Good Morning Little Schoolgirl,"Good morning little schoolgirl  
Can I go home withca you  
Tell your mama and your daddy  
I'm a little school boy too  
The way I loved you this morning  
Just can't help myself  
So young and pretty  
Don't need nobody else  
Good morning little school girl  
Can I go home withca you  
  
Gonna leave here baby  
Just about the break of day  
On a kinda how you treat me  
Oh I gotta stay way  
Here come on school girl  
Can I go home withca you  
Oh tell me baby, don't know what to do  
Good morning little school girl  
I go home withca you  
  
Oh gonna buy myself an airplane  
Fly all over your town  
Tell everybody baby  
Oh the way you put me down  
Well I said come here school girl  
Can I go home withca you  
So young and pretty  
I don't know what to do  
Good morning little school girl  
Can I go home withca you  
Can I go home withca you  
Can I go home withca you  
Can I go home withca you  
Can I go  
  
Good morning little school girl  
Can I go home withca you  
Tell you mama and your daddy  
I'm a little school boy too  
Way I love you this morning  
Just can't help myself  
So young and pretty, don't know what to do  
Good morning little school girl  
Can I go home withca you  
Can I go home withca you  
Can I go home withca you  
Can I go home withca you  
Can I go home withca you  
Can I go home withca you  
Can I go home withca you  
Can I go home withca you  
Can I go home withca you  
Can I go home withca you

"
Allman Brothers Band,/a/allman+brothers+band/rain_20521249.html,Rain,"When the rain comes,  
They run and hide their head,  
Might as well be dead,  
When the rain comes,  
When the rain comes.  
  
When the sun shines,  
They slip into the shade,  
Drink their lemonade,  
When the sun shines,  
When the sun shines.  
  
Rain, I don't mind, I don't mind.  
Shine, the weather is fine.  
  
I can show you,  
When I starts to rain,  
Everything's gonna be the same, yeah,  
I can show you, I can show you.  
  
Rain, I don't mind, I don't mind.  
Shine, the weather is fine.

"
Allman Brothers Band,/a/allman+brothers+band/the+judgement_20006530.html,The Judgement,"The words are the thunder  
The thought is the lightning  
The telling of the tale is the storm  
The defendant must be guilty  
As he waits impatiently  
As the wooden stake is driven  
And the angel sounds the horn  
  
The cornered Lion is not within the realm of reason  
Fear is like the cracking of the lash  
You want to run, you want to fight  
Lightning flashes in the night  
You finally turn away to hide your face  
As the judges file in to take their places  
  
You got to hold your ground  
Hold your ground like a man  
Sometimes you've just got to hold your ground  
When the truth has finally been tasted  
You can tell them all their time has not been wasted  
  
You got to hold your ground  
Hold your ground like a man  
Sometimes you've just got to hold your ground  
When the truth has finally been tasted  
You can tell them all their time has not been wasted

"
Alphaville,/a/alphaville/20000+lieues+sous+les+mers_20705478.html,20.000 Lieues Sous Les Mers,"(Gold-Lloyd-Echolette)  
  
Down in the garage,  
Drifting in her embrace  
He's on an island  
Of serenity  
Outside the gateway  
They're comin' closer  
Rain settles gently on their  
Uniforms  
Comme vingt mille lieues  
Sous les mers  
Comme vingt mille lieues sous les mers  
Down in the garage  
After the race  
For only a moment  
The earth  
Stood still  
While they are kissing  
Exposed by the searchlights  
Into the cameras  
She fires  
Her gun  
Comme vingt mille...

"
Alphaville,/a/alphaville/20+th+century_20006804.html,20. Th Century,"in the beginning  
there was no light  
no teenage heaven or hell  
no songs or voices came  
from across the outlands  
where oceans were ment to be, where oceans were ment to be  
oh my god, i feel so alone  
some million light years far from home  
how about you who are living in the 20th century  
carol  
you better stop to get the tickets  
for the starlite show  
everybody wants to be there  
what a dream  
so if you don't mind,  
will you join me  
on my way through the eye  
up to the light  
into the world

"
America,/a/america/greenhouse_20007205.html,Greenhouse,"In the greenhouse  
Among the flowers  
You would linger, linger there for hours  
That's where I saw your face  
Your body dressed in lace  
Your secret hiding place  
In the greenhouse  
What were you thinking  
Was this the jungle?  
I felt the good earth, I felt the good earth rumble  
That's where I saw your face  
Your body dressed in lace  
Your secret hiding place  
In the greenhouse  
That's where I saw your face  
Your body dressed in lace  
Your secret hiding place  
In the greenhouse  
You were smiling  
The heat was rising  
The blood-red roses hypnotizing  
In the greenhouse  
You were waiting  
And the perfume was suffocating  
That's where I saw your face  
Your body dressed in lace  
Your secret hiding place  
In the greenhouse  

"
America,/a/america/its+life_20007134.html,It's Life,"The child breaks each moment of sadness for our sakes  
Leaving, trying his best to believe then  
Hoping this dream will come true  
Sadness is only a face for you  
  
I will try like the devil to bear your names  
Anything for you  
In only a moment your life can change  
  
Still lake, rocking the boat it's not too late  
Leaving, trying your best to believe then  
Hoping this dream will come true  
Sadness is only a face for you  
  
I will try like the devil to bear your names  
Anything for you  
In only a moment your life can change  
  
You fell through the window and down on the floor  
You found a direction, you hope will say more  
With your life, it's taken every one in view  
  
The people are pretty  
The flowers are, too  
You don't get to heaven  
If they don't say you do  
  
Cause it's life and it's taken every one of you  
And it's true  
I'd like to take you but I don't think there's room for two  
I'd like to take, I'd like to take you [Repeat: x9]

"
America,/a/america/shes+beside+you_20007164.html,She's Beside You,"Do wop, do wop ...  
You've got to give, you've got to live  
You've got to show everyone that you know  
Till you know she's beside you  
Till you know she's beside you  
You've got to shout all about  
You've got to tell everyone that you know  
Till you know she's beside you  
Till you know she's beside you  
'Cause I know just how it feels  
To find that love is real, so real  
You've got to shout all about  
You've got to tell everyone that you know  
Till you know she's beside you  
Till you know she's beside you  
'Cause I know just how it feels  
To find that love is real, so real  
You've got to give, you've got to live  
You've got to show everyone that you know  
Till you know she's beside you  
Till you know she's beside you  
Till you know she's beside you  
Till you know she's beside you  
Do wop, do wop ...  

"
America,/a/america/what+does+it+matter_20007190.html,What Does It Matter,"(Great hits of the sixties)  
Look the lady's got a photograph  
Silver framed and velvet backed  
Well, she took it quite a while ago  
Funny that she never let me know  
What does it matter to me  
If it doesn't show  
I just don't know  
It's only just a memory  
Just a little history  
Oh, oh, oh  
And now she's wearing satin shoes  
Gilded hair to pay the dues  
I guess that I should tip my hat  
I wonder if she'd think of looking back  
What does it matter to me  
If it doesn't show  
I just don't know  
It's only just a memory  
Just a little history  
Oh, oh  
In the parking lot late at night  
Paper straws never worked out right  
I knew I wanted to  
But didn't know why  
So I just said ""Hi""  
(Everybody sing along now)  

"
Amy Grant,/a/amy+grant/hope+set+high_20007648.html,Hope Set High,"I've got my hope set high  
That's why I came tonight  
I need to see the truth  
I need to see the light.  
  
I've got my hope set high  
That's why I came tonight  
I need to see the truth  
I need to see the light  
And I can do my best  
And pray to the Father  
But the one thing I oughta know by now  
  
When it all comes down  
When it all comes down  
If there's anything good that happens in life  
It's from Jesus.  
  
You know that when it all comes down  
When it all comes down  
If there's anything good that happens in life  
It's from Jesus.  
  
I've got my hope set high  
And like a star at night  
Out of the deepest dark  
It shines the purest light.  
  
I've got my hope set high  
Beyond the wrong and right  
I need to see the truth  
I need to see the light  
'Cause I can do my best  
And pray to the Father  
But the one thing I ought to know by now  
  
When it all comes down  
When it all comes down  
If there's anything good that happens in life  
It's from Jesus.  
  
Oh and when it all comes down  
When it all comes down  
If there's anything good that happens in life  
It's from Jesus.  
  
Oh

"
Amy Grant,/a/amy+grant/lay+down_20007698.html,Lay Down,"It's a cold, cold world  
That we're walking through.  
Lay down the burden of your heart.  
But it's warm as toast  
Walking two by two,  
Lay down the burden of your heart.  
  
Lay down the burden of your heart.  
I know you'll never miss it.  
Show your Daddy where it hurts,  
And let your Daddy lift it.  
  
It's a fine, fine line  
Betwixt love and hate.  
Why, it's tough to tell the two apart.  
But you know it's love  
That He offers you.  
Lay down the burden of your heart.  
  
Lay down the burden of your heart.  
I know you'll never miss it.  
Ohh-ohh, show your Daddy where it hurts,  
And let your Daddy lift it.  
  
Lay down the burden of your heart.  
I know you'll never miss it.  
Ohh-ohh, show your Daddy where it hurts,  
And let your Daddy lift it.  
  
Ohh-ohh, show your Daddy where it hurts,  
And let your Daddy lift it.

"
Andrea Bocelli,/a/andrea+bocelli/act+1+duet_20697231.html,Act 1 Duet,"Tosca  
Mario! Mario! Mario!  
  
Cavaradossi  
Son qui!  
  
  
  
  
Tosca  
Perch? chiuso?  
  
Cavaradossi  
Lo vuole il Sagrestano...  
  
Tosca  
A chi parlavi?  
  
Cavaradossi  
A te!  
  
Tosca  
Altre parole bisbigliavi.  
Ov'??...  
  
Cavaradossi  
Chi?  
  
Tosca  
Colei!... Quella donna!...  
Ho udito i lesti  
passi ed un fruscio di vesti...  
  
Cavaradossi  
Sogni!  
  
Tosca  
Lo neghi?  
  
Cavaradossi  
Lo nego e t'amo!  
  
  
Tosca  
Oh! Innanzi alla Madonna...  
No, Mario mio,  
lascia pria che la preghi, che l'infiori...  
  
  
  
  
  
Ora stammi a sentir - stasera canto,  
ma ? spettacolo breve. - Tu m'aspetti  
sull'uscio della scena  
e alla tua villa andiam soli, soletti.  
  
Cavaradossi  
Stasera!  
  
Tosca  
? luna piena  
e il notturno effluvio floreal  
inebria il cor!  
Non sei contento?  
  
Cavaradossi  
Tanto!  
  
Tosca  
Tornalo a dir!  
  
Cavaradossi  
Tanto!  
  
Tosca  
Lo dici male, lo dici male.  
Non la sospiri la nostra casetta  
che tutta ascosa nel verde ci aspetta?  
Nido a noi sacro,  
ignoto al mondo inter,  
pien d'amore e di mister?  
Al tuo fianco sentire  
per le silenziose stellate ombre,  
salir le voci delle cose!  
Dai boschi e dai roveti,  
dall'arse erbe,  
dall'imo dei franti sepolcreti  
odorosi di timo,  
la notte escon bisbigli  
di minuscoli amori  
e perfidi consigli  
che ammolliscono i cuori.  
Fiorite, o campi immensi,  
palpitate, aure marine,  
aure marine nel lunare albor,  
ah, piovete volutt?, volte stellate!  
Arde a Tosca folle amor!  
  
Cavaradossi  
Ah, mi avvinci nei tuoi lacci  
mia sirena!  
  
Tosca  
Arde a Tosca nel sangue folle amor!  
  
Cavaradossi  
Mia sirena, verr?!  
  
Tosca  
O mio amore!  
  
Cavaradossi  
Or lasciami al lavoro.  
  
Tosca  
Mi discacci?  
  
Cavaradossi  
Urge l'opra, lo sai!  
  
Tosca  
Vado, vado!  
  
  
  
Chi ? quella donna bionda lass??  
  
Cavaradossi  
La Maddalena. Ti piace?  
  
Tosca  
? troppo bella!  
  
Cavaradossi  
Prezioso elogio!  
  
Tosca  
Ridi?  
Quegli occhi cilestrini gi? li vidi.  
  
Cavaradossi  
Ce n'? tanti pel mondo!  
  
Tosca  
Aspetta... Aspetta...  
E l'Attavanti!...  
  
Cavaradossi  
Brava!...  
  
Tosca  
La vedi?  
T'ama?  
Tu l'ami?... tu l'ami?  
  
Cavaradossi  
Fu puro caso...  
  
Tosca  
Quei passi e quel bisbiglio...  
Ah! Qui stava pur ora!  
  
Cavaradossi  
Vien via!  
  
Tosca  
Ah, la civetta!  
A me, a me!  
  
Cavaradossi  
La vidi ieri, ma fu puro caso...  
A pregar qui venne...  
Non visto la ritrassi.  
  
Tosca  
Giura!  
  
Cavaradossi  
Giuro!  
  
Tosca  
Come mi guarda fiso!  
  
Cavaradossi  
Vien via!  
  
Tosca  
Di me beffarda, ride.  
  
Cavaradossi  
Follia!  
  
Tosca  
Ah, quegli occhi!...  
  
Cavaradossi  
Quale occhio al mondo pu? star di paro  
all'ardente occhio tuo nero?  
? qui che l'esser mio, che l'esser mio  
s'affisa intero.  
Occhio all'amor soave, all'ira fiero!  
Qual'altro al mondo pu? star di paro  
all'occhio tuo nero?  
  
Tosca  
Oh, come la sai bene  
l'arte di farti amare!  
Ma, falle gli occhi neri!  
  
Cavaradossi  
Mia gelosa!  
  
Tosca  
S?, lo sento.  
Ti tormento senza posa.  
  
Cavaradossi  
Mia gelosa!  
  
Tosca  
Certa sono del perdono...  
  
Cavaradossi  
Mia gelosa!  
  
Tosca  
Certa sono del perdono  
se tu guardi al mio dolor!  
  
Cavaradossi  
Mia Tosca idolatrata,  
ogni cosa in te mi piace

"
Andrea Bocelli,/a/andrea+bocelli/domine+deus_20697195.html,Domine Deus,"Domine Deus, Rex coelestis,  
Deus Pater omnipotens.  
Domine Fili unigenite,  
Jesu Jesu Christe.  
Jesu Christe. Jesu Christe.  
  
Domine Deus, Rex coelestis,  
Deus Pater omnipotens.  
Domine Fili unigenite,  
Unigenite, Jesu Christe.  
  
Domine Deus, Agnus Dei,  
Filius Patris.  
Filius Patris  
Domine Deus, Agnus Dei,  
Agnus Dei,  
Filius Patris.  
Filius Patris  
  
Domine Deus, Rex coelestis,  
Deus Pater omnipotens.  
Domine Fili unigenite,  
Jesu Jesu Christe.  
Jesu Christe. Jesu Christe.  
  
Domine Deus, Rex coelestis,  
Deus Pater omnipotens.  
Domine Fili unigenite,  
Unigenite, Jesu Christe.  
  
Domine Deus, Agnus Dei,  
Filius Patris  
Filius Patris  
Filius Patris  
Filius Patris  
Filius Patris

"
Andrea Bocelli,/a/andrea+bocelli/il+mare+calmo+della+sera_20007818.html,Il Mare Calmo Della Sera,"Non so  
cosa sia la fedelta  
la ragione del mio canto  
che resistere non puo  
ad un cosi dolce planto  
che muto l'amore mio  
  
E se  
anche il sorgere del sole  
ci trovasse ancora insieme,  
per favore dimmi no,  
rende stupidi anche I saggi  
l'amore, amore mio.  
  
Se dentro l'anima  
to fossi musica,  
se il sole fosse dentro te,  
se fossi veramente  
dentro l'anima mia,  
allora si che udir potrei  
il mare calmo della sera  
  
Pero  
quell'immagine di te  
cosi persa nei miel occhi  
mi porto la verita  
ama quello che non ha  
l'amore, amore mio.  
Se dentro l'anima  
  
tu fossi musica,  
se il sole fosse dentro te,  
se fossi veramente  
dentro l'anima  
allora si che ueir potrei  
il mare calmo della sera,  
nel mio silenzio  
il mare calmo della sera.

"
Andy Williams,/a/andy+williams/moon+river_20007902.html,Moon River,"Moon river, wider than a mile  
I'm crossing you in style some day  
Oh, dream maker, you heart breaker  
Wherever you're goin', I'm goin' your way  
  
Two drifters, off to see the world  
There's such a lot of world to see  
We're after the same rainbow's end, waitin' 'round the bend  
My huckleberry friend, moon river, and me  
  
Moon river, wider than a mile  
I'm crossin' you in style some day  
Oh, dream maker, you heart breaker  
Wherever you're goin', I'm goin' your way  
  
Two drifters, off to see the world  
There's such a lot of world to see  
We're after that same rainbow's end, waitin' 'round the  
Bend  
My huckleberry friend, moon river, and me

"
Andy Williams,/a/andy+williams/your+song_20998260.html,Your Song,"It's a little bit funny this feeling inside  
I'm not one of those who can easily hide  
I don't have much money but boy if I did  
I'd buy a big house where we both could live  
  
If I was a sculptor, but then again, no  
Or a man who makes potions in a travelling show  
I know it's not much but it's the best I can do  
My gift is my song and this one's for you  
  
And you can tell everybody this is your song  
It may be quite simple but now that it's done  
I hope you don't mind  
I hope you don't mind that I put down in words  
How wonderful life is while you're in the world  
  
I sat on the roof and kicked off the moss  
Well a few of the verses well they've got me quite cross  
But the sun's been quite kind while I wrote this song  
It's for people like you that keep it turned on  
  
So excuse me forgetting but these things I do  
You see I've forgotten if they're green or they're blue  
Anyway the thing is what I really mean  
Yours are the sweetest eyes I've ever seen

"
Annie,/a/annie/something+was+missing_20647080.html,Something Was Missing,"WARBUCKS  
  
I've made me a fortune  
(That fortune made ten)  
Been headlined  
And profiled  
Again and again  
But something was missing  
(I never quite knew)  
That something was someone  
But who?  
  
My speeches are greeted  
With thunderous acclaim  
At two universities  
Bearing my name  
Yes, something was missing  
Each timeI got through  
That something was someone  
But who?  
  
Who could that someone be?  
How could she make it known?  
Who would need me for me?  
Need me for me alone?  
The world was my oyster  
But where was the pearl?  
Who dreamed I could find it  
Yes something was missing  
But dreams can come true  
That something  
Is no one  
But you  
  
Who would need me for me?  
Need me for me alone  
The world was my oyster  
But where was the pearl?  
Who'd dream I would find it  
In one little girl?  
Yes, something was missing  
But dreams do come true  
That something is no one... but you.

"
Ariana Grande,/a/ariana+grande/boyfriend+material_21059745.html,Boyfriend Material,"Now I've been looking for someone  
Trying to find the right boy to wear on my arm  
I must admit it  
You simply fit it  
You were like a cut from the rest,  
That's why you're winning (hey)  
  
Boy, at night when I close my eyes, I can see you  
My perfect type  
I never really thought my dreams would come true,  
Until I laid eyes on you  
Can't you know you are  
  
Boyfriend material, boyfriend material  
That's what you're made of,  
It's written on your label  
Boyfriend material, m-m-material,  
Want everyone to know  
  
Boyfriend material, boyfriend material (boy)  
  
Boyfriend material, m-m-material,  
Want everyone to know  
  
That you and your perfect smile  
Are both timeless and never going out of style  
There's so many reasons you got it together  
I'm catching feelings,  
You make me look better (better)  
  
Boy, at night when I close my eyes, I can see you  
My perfect type  
I never really thought my dreams would come true,  
Until I laid eyes on you  
Can't you know you are  
  
Boyfriend material, boyfriend material  
That's what you're made of, it's written on your label  
Boyfriend material, m-m-material,  
Want everyone to know  
  
Boyfriend material,  
Boyfriend material (boy)  
  
Boyfriend material, m-m-material,  
Want everyone to know  
  
Oh, there ain't any other  
It's all the little things that you do,  
Make me wanna sing  
There ain't any other  
The way you're talking to me,  
I can tell you've been listening  
To everything  
  
And maybe it's the butterflies I get every time I hear your ringtone
(ringtone)  
And maybe it's cause every single text, boy,  
I told myself you were the one  
  
Boyfriend material  
  
(You know you are) Boyfriend material,  
Boyfriend material  
That's what you're made of,  
It's written on your label  
Boyfriend material, m-m-material,  
Want everyone to know  
  
You're my boyfriend material,  
Boyfriend material  
That's what you're made of,  
It's written on your label  
Boyfriend material, m-m-material,  
Want everyone to know  
  
Boyfriend material, boyfriend material (boy)  
  
Boyfriend material, m-m-material,  
Want everyone to know

"
